,name,artist,duration,key,mode,beats,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,URI
376,EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,"Tyler, The Creator",14627,11,0,0,0.927,0.0,0.478,0.0,0.335,-16.569,0.0,0.0,0.0,7,spotify:track:5e4LIAQI0bClLazNf2gZV0
377,Excuse,C418,124000,2,0,4,0.988,0.304,0.00692,0.95,0.141,-26.324,0.0377,0.0353,171.464,51,spotify:track:2FD2StPTst6uMJF7cHBbP0
378,Excuse Me,A$AP Rocky,238053,8,1,4,0.33,0.653,0.71,0.0,0.143,-8.444,0.0554,0.409,122.044,64,spotify:track:3I8MbKRkS2IBDuslhCS3iT
379,Extreme Ways,Moby,237640,9,0,4,0.00112,0.511,0.782,0.000858,0.11,-7.934,0.057,0.538,100.015,50,spotify:track:1RoV2hHbjzFbo9uKe2cvGs
380,Ezio's Family,Jesper Kyd,237900,2,0,4,0.81,0.375,0.344,0.776,0.0682,-12.561,0.0335,0.106,126.06,59,spotify:track:05UMQXFCsa9oPnLgfJHVyF
381,Ezra,Flume,217188,4,0,4,0.395,0.582,0.544,0.00698,0.173,-5.616,0.0397,0.398,89.876,49,spotify:track:0fnwkQrgavFSaGZaCmjqsY
382,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,233787,1,1,4,0.024,0.852,0.693,0.0,0.11,-6.87,0.274,0.66,95.967,77,spotify:track:4X5f3vT8MRuXF68pfjNte5
383,F*ckwithmeyouknowigotit,JAY-Z,243413,10,0,4,0.0171,0.611,0.464,0.214,0.0794,-8.068,0.294,0.274,127.764,59,spotify:track:5n86k4ft5H7OK4qdSUfYoz
384,FaceTime,21 Savage,239160,10,1,4,0.219,0.701,0.624,0.0,0.107,-11.115,0.306,0.383,93.024,59,spotify:track:55GLc4nywcX4aIlOcx1u06
385,Facts (Charlie Heat Version),Kanye West,200733,1,0,4,0.0518,0.777,0.662,0.0,0.168,-3.761,0.143,0.4,142.059,61,spotify:track:3MnbXlC1N7GdS9M8HzA6no
386,Fade,Kanye West,193748,9,0,4,0.118,0.752,0.765,0.0,0.31,-5.805,0.0908,0.309,105.998,68,spotify:track:3cCxoOgfi6hgt8MNteuiiD
387,Fade Into Darkness - Vocal Radio Mix,Avicii,198133,6,1,4,0.00786,0.556,0.885,1.95e-06,0.138,-4.045,0.0321,0.771,125.997,61,spotify:track:5kwAIpUBwhmiBpsJlcMgO1
388,Faith - Radio Edit,Blasterjaxx,183093,2,1,4,0.00689,0.673,0.693,0.00438,0.209,-6.592,0.0441,0.642,127.979,38,spotify:track:6hOIcJuFY77j8HPzi82XKe
389,Fakin It (feat. Ofelia K),Kaskade,246750,2,1,4,0.00226,0.542,0.728,0.00242,0.236,-4.22,0.0383,0.13,123.982,49,spotify:track:02r2uE8nEHpJAvFFttQxqh
390,Faking It (feat. Kehlani & Lil Yachty),Calvin Harris,240093,9,0,4,0.319,0.776,0.589,0.0,0.0715,-4.543,0.115,0.668,120.034,64,spotify:track:0pJPdSVti6cTM1Q6xYGmcf
391,Falling,Alesso,202314,7,0,4,0.266,0.703,0.728,0.0,0.355,-4.011,0.0353,0.696,116.004,59,spotify:track:43mNwDn0zOH2HKl5B4aqcx
392,False Alarm,Matoma,224272,5,0,4,0.00681,0.643,0.732,4.57e-05,0.0606,-6.762,0.0294,0.181,102.979,50,spotify:track:23xqdYb5ViDUx0BOL2mGq6
393,False Alarm,The Weeknd,220307,8,0,4,0.0324,0.518,0.676,3.62e-05,0.189,-6.373,0.0744,0.197,173.998,70,spotify:track:4oeaIftdpT3JuZLcCkKmVE
394,Family Business,Kanye West,278893,1,1,4,0.139,0.744,0.524,0.0,0.392,-7.452,0.21,0.606,93.691,59,spotify:track:5DBmXF7QO43Cuy9yqva116
395,Famous,Kanye West,196040,6,1,4,0.0711,0.465,0.735,0.0,0.0975,-3.715,0.117,0.409,173.935,73,spotify:track:19a3JfW8BQwqHWUMbcqSx8
396,Famous,21 Savage,234280,9,0,4,0.723,0.779,0.597,4.47e-05,0.0508,-9.652,0.434,0.646,173.986,56,spotify:track:6g0TAJ1grweRwBMLQyiZFb
397,Fantastic,Flume,244358,2,0,4,0.186,0.577,0.857,0.0,0.155,-4.483,0.15,0.549,90.034,45,spotify:track:79nrqwz4Q6P9OXSjxhifkJ
398,Far Away,Tristam,270491,3,1,4,0.095,0.501,0.785,2.26e-05,0.105,-4.66,0.176,0.107,128.082,43,spotify:track:3r7mmI3IutjLrMVAllDAT4
399,Fashion Killa,A$AP Rocky,236280,11,1,4,0.293,0.802,0.82,0.0,0.515,-5.188,0.154,0.81,139.972,65,spotify:track:0O3TAouZE4vL9dM5SyxgvH
400,Fast Car,Jonas Blue,212424,9,1,4,0.484,0.644,0.57,0.0,0.299,-6.994,0.052,0.527,113.945,68,spotify:track:2mCF8L0brIs88eH6Kf2h9p
401,Father Stretch My Hands Pt. 1,Kanye West,135920,7,1,4,0.118,0.724,0.573,0.0,0.538,-4.113,0.0549,0.438,113.088,74,spotify:track:4KW1lqgSr8TKrvBII0Brf8
402,Feedback,Kanye West,147240,8,0,4,0.563,0.811,0.566,0.0,0.104,-6.033,0.517,0.169,100.224,62,spotify:track:49fT6owWuknekShh9utsjv
403,FEEFA,6ix9ine,163086,6,0,4,0.0412,0.754,0.728,0.0,0.106,-7.61,0.0809,0.594,140.007,59,spotify:track:3oQm8V9abAHUQbFt0RkYKb
404,Feel,Post Malone,197120,5,0,4,0.214,0.497,0.507,4.79e-06,0.0948,-8.075,0.0585,0.192,119.432,66,spotify:track:7MTIDmToGs0I5Oue9V0CHl
405,Feel Good Inc.,Gorillaz,222640,6,1,4,0.00836,0.818,0.705,0.00233,0.613,-6.679,0.177,0.772,138.559,80,spotify:track:0d28khcov6AiegSCpG5TuT
406,Feel It,21 Savage,163387,1,0,4,0.111,0.757,0.448,0.000157,0.154,-9.461,0.115,0.3,149.974,52,spotify:track:4ujX9kC3UUp26MG0tPhUCz
407,Feel It Still,Portugal. The Man,163253,1,0,4,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,0.754,79.028,81,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
408,Feel So Close - Radio Edit,Calvin Harris,206413,7,1,4,0.000972,0.707,0.924,0.00703,0.204,-2.842,0.031,0.919,127.937,75,spotify:track:1gihuPhrLraKYrJMAEONyc
409,Feel The Love,KIDS SEE GHOSTS,165053,0,0,4,0.126,0.58,0.469,7.32e-05,0.099,-5.946,0.104,0.369,110.573,66,spotify:track:3aUFrxO1B8EW63QchEl3wX
410,Feeling Whitney,Post Malone,257267,0,1,4,0.787,0.412,0.227,4.69e-06,0.282,-12.696,0.0359,0.226,80.111,76,spotify:track:35r28RDot7nPE7y9K9H7l0
411,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,223413,11,0,4,0.0642,0.893,0.745,0.0,0.0943,-3.105,0.0571,0.872,101.018,76,spotify:track:5bcTCxgc7xVfSaMV3RuVke
412,Feels Like We Only Go Backwards,Tame Impala,192960,2,0,4,0.0277,0.303,0.9,0.635,0.11,-2.352,0.0574,0.491,149.508,75,spotify:track:0LtOwyZoSNZKJWHqjzADpW
413,FEFE,6ix9ine,179405,1,1,4,0.088,0.931,0.387,0.0,0.136,-9.127,0.412,0.376,125.978,78,spotify:track:2l8nEO0vsTRCRnGqQty6qx
414,Felt This Good (feat. M. Bronx) - Kap Slap VIP Edit,Kap Slap,195556,10,1,4,0.114,0.739,0.589,5.62e-06,0.0661,-6.364,0.0679,0.246,134.998,20,spotify:track:3c8nej0iPZSrg6P71LIua6
415,Finale (feat. Nicholas Petricca),Madeon,204853,7,0,4,0.00612,0.417,0.859,2.41e-06,0.175,-3.169,0.0484,0.179,92.078,53,spotify:track:4ATmY1hv93ehw77LrIdbEh
416,Finally Rich,Chief Keef,248827,9,0,4,0.0198,0.612,0.601,0.0,0.299,-9.429,0.315,0.599,133.034,45,spotify:track:4mS1tfFjnLstOTjYYDHp86
417,Find You,Zedd,203307,3,1,4,0.0267,0.537,0.759,0.0,0.0947,-5.622,0.0444,0.377,127.973,53,spotify:track:1gpF8IwQQj8qOeVjHfIIDU
418,"Fine Whine (feat. Joe Fox, Future & M.I.A.)",A$AP Rocky,218547,1,1,4,0.117,0.431,0.522,0.31,0.952,-10.372,0.0765,0.087,113.827,56,spotify:track:2WxzLbJfPA2vJGxQiKd7Jq
419,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",Chance the Rapper,406983,7,0,4,0.617,0.456,0.609,0.0,0.0724,-6.439,0.377,0.41,86.368,59,spotify:track:2AgnbuzvnfPvq1sAYNB4pj
420,Fire,KIDS SEE GHOSTS,140527,6,1,4,0.472,0.709,0.751,4.71e-06,0.182,-3.801,0.16,0.37,104.999,62,spotify:track:7oHkit3F3vimtsBbnZkU0G
421,Fire Flies,Gorillaz,233373,4,0,3,0.278,0.346,0.511,0.0456,0.122,-10.022,0.044,0.212,134.927,56,spotify:track:4A5FLaZI3Ni5eT0c9fqi8F
422,Fireflies,Owl City,228347,3,1,4,0.0274,0.513,0.661,0.0,0.118,-6.8,0.0439,0.461,180.118,79,spotify:track:3DamFFqW32WihKkTVlwTYQ
423,Firestone (feat. Conrad Sewell),Kygo,273684,11,0,4,0.408,0.486,0.652,6.63e-05,0.077,-7.226,0.052,0.391,113.055,77,spotify:track:1I8tHoNBFTuoJAlh4hfVVE
424,first take,Travis Scott,313909,7,1,5,0.015,0.423,0.536,0.0,0.095,-3.8,0.16,0.0895,71.313,62,spotify:track:6wwruKU956ldDyz55DZTt1
425,Flashback,Calvin Harris,227520,0,1,4,0.00207,0.494,0.948,0.000814,0.0878,-5.624,0.0441,0.185,127.994,39,spotify:track:4BcFmLv7C3SmYaTVOukEom
426,Flashed Junk Mind,Milky Chance,262000,11,1,4,0.389,0.839,0.84,0.0319,0.114,-8.721,0.0474,0.904,117.98,62,spotify:track:5mpLcXEsk3jjzLFGuNKk5I
427,Flashing Lights,Kanye West,237507,6,0,4,0.0381,0.639,0.628,0.0,0.386,-7.578,0.0399,0.43,90.482,72,spotify:track:31I3Rt1bPa2LrE74DdNizO
428,Flashlight,R3HAB,232500,10,1,4,0.0128,0.705,0.949,0.6,0.27,-3.575,0.0454,0.274,128.014,50,spotify:track:4soJPaN3etpZC72tHZztw3
429,Flea Market,Tierra Whack,60000,10,0,4,0.838,0.756,0.357,1.36e-05,0.131,-6.298,0.0592,0.494,110.093,53,spotify:track:5Gnx5bNAglWcclJkuJnrys
430,Flight,Tristam,219429,4,0,4,0.0409,0.495,0.756,2.67e-05,0.102,-5.734,0.655,0.217,87.396,25,spotify:track:77aRiyyM3SF7OfnbjxtpxJ
431,FLO,JOYRYDE,228480,1,1,4,0.24,0.754,0.906,1.6e-05,0.0905,-1.888,0.404,0.463,124.823,44,spotify:track:3k55gtF0um03mUWJa6DAa9
432,Floating (feat. 21 Savage),ScHoolboy Q,186827,11,0,4,0.181,0.906,0.545,0.0,0.091,-4.977,0.344,0.543,139.932,73,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ
433,Fly Like An Eagle,Steve Miller Band,282693,9,0,4,0.61,0.561,0.754,0.0194,0.328,-12.769,0.112,0.642,100.08,68,spotify:track:3e0FzZjTXOUtiJGSClOBrI
434,FML,Kanye West,236120,5,1,4,0.329,0.527,0.415,0.0,0.195,-7.184,0.131,0.12,125.357,68,spotify:track:30Zcjs7pgEkmJA1lEbGSWT
435,For A Better Day,Avicii,206067,5,1,4,0.0386,0.639,0.843,0.0829,0.108,-3.393,0.0334,0.317,135.002,66,spotify:track:7kbTZWt7DnzIzbkyzFE1PW
436,Forbidden Voices,Martin Garrix,230635,10,0,4,0.05,0.534,0.711,0.0031,0.135,-5.927,0.0368,0.3,128.102,64,spotify:track:6EsH66Uto1zwZlDGQ6RokU
437,Foreplay / Long Time,Boston,467640,5,1,4,0.00975,0.436,0.657,0.00748,0.0931,-8.868,0.0541,0.21,118.693,65,spotify:track:39C5FuZ8C8M0QI8CrMsPkR
438,Foreword (feat. Rex Orange County),"Tyler, The Creator",194080,1,1,4,0.118,0.734,0.671,0.00317,0.352,-7.107,0.0315,0.113,94.025,64,spotify:track:33i3xxHB4YSYGYbtJrwwO8
439,Fortress (feat. Joni Fatora),ILLENIUM,203662,5,1,4,0.194,0.565,0.849,0.000724,0.698,-4.911,0.0537,0.465,141.955,37,spotify:track:4oQpAhr9YiXW1xsffWT7o1
440,Fortunate Son,Creedence Clearwater Revival,140773,0,1,4,0.201,0.64,0.663,0.00806,0.152,-7.516,0.0374,0.663,132.77,80,spotify:track:4BP3uh0hFLFRb5cjsgLqDh
441,Found A Way - Acoustic,Drake Bell,182440,3,1,4,0.642,0.553,0.562,0.0,0.134,-6.589,0.0321,0.511,129.817,44,spotify:track:1b0RrqIo1qb9GuQwmuZd2X
442,Frame of Mind,Tristam,274286,1,1,4,0.0424,0.435,0.727,4.6e-06,0.105,-6.969,0.0611,0.399,174.992,27,spotify:track:3e56nF8NUOMAEYQPNrVVtj
443,Frank's Track,Kanye West,38333,11,1,4,0.976,0.655,0.179,0.0,0.105,-6.903,0.0722,0.758,140.687,62,spotify:track:20r94xA0bsYNLtYSiOE6r3
444,Freak - Joe Stone 2K18 Edit,R3HAB,177143,11,0,4,0.222,0.666,0.855,0.0,0.502,-5.318,0.236,0.769,125.943,67,spotify:track:2xbRwcylUnX881qaqf5ZZJ
445,Free,Flume,176024,10,1,4,0.583,0.566,0.773,0.0334,0.0773,-4.437,0.0369,0.0795,140.039,38,spotify:track:477oP78KZ0GaS3VZnaYHyt
446,Free Bird,Lynyrd Skynyrd,547107,0,1,4,0.0738,0.249,0.834,9.48e-05,0.0924,-8.21,0.0577,0.338,118.223,70,spotify:track:5EWPGh7jbTNO2wakv8LjUI
447,Free Lunch,Isaiah Rashad,192029,11,0,4,0.223,0.865,0.472,5.39e-05,0.109,-7.359,0.237,0.843,130.011,64,spotify:track:5FX89IUKm9QJT9ymrmyK4k
448,Free Mind,Tash Sultana,205612,8,0,4,0.499,0.617,0.678,4.1e-05,0.305,-7.967,0.0939,0.546,75.365,48,spotify:track:1C4GpCE2xJkS8LziI6fYCq
449,Freestyle 4,Kanye West,123387,9,0,4,0.0449,0.564,0.537,0.0,0.0907,-8.381,0.095,0.459,126.036,59,spotify:track:6wfzokDylbrJzrJcpnBkcy
450,French Inhale,[bsd.u],108078,8,0,4,0.499,0.87,0.146,0.941,0.105,-11.877,0.22,0.889,80.087,63,spotify:track:4JLI9AgtAXutJvjlXgZBoR
451,Friend of the Devil,Grateful Dead,201867,7,1,4,0.334,0.642,0.628,8.29e-06,0.614,-12.849,0.0358,0.893,103.317,63,spotify:track:5ZLzl6T8JwqMTMdoE0nCbU
452,Frolyfe,GANZ,226286,7,0,4,0.00409,0.559,0.705,0.0,0.12,-8.26,0.083,0.159,140.097,26,spotify:track:2DWd2u4YIc7ArWlkwW1BYu
453,From The Dust,Rogue,271046,8,0,4,0.0732,0.471,0.904,0.000101,0.072,-4.739,0.185,0.452,164.961,34,spotify:track:4zCBdiZdLfhfk45zoULAmO
454,Front & Center,Joey Bada$$,183396,1,1,4,0.0111,0.629,0.655,0.0,0.818,-8.212,0.355,0.546,106.319,53,spotify:track:21iL1HD3h5AXGdSZABFd8t
455,Fruit Salad,Tierra Whack,60000,6,1,4,0.503,0.832,0.793,0.00108,0.0901,-5.023,0.0392,0.919,139.982,54,spotify:track:0IUWe1lprVhev4JwubwNMF
456,F**k Sleep,A$AP Rocky,192973,6,0,4,0.425,0.797,0.416,0.000112,0.313,-9.331,0.366,0.256,135.983,41,spotify:track:3MiFeuUW7keNpoSGDcJlAz
457,G.O.M.D.,J. Cole,301133,4,0,4,0.331,0.889,0.393,8.67e-06,0.283,-10.821,0.267,0.304,128.065,74,spotify:track:16qYlQ6koFxYVbiJbGHblz
458,Gang Gang,ScHoolboy Q,135493,8,1,4,0.0157,0.832,0.491,1.34e-05,0.651,-5.721,0.109,0.0561,129.979,57,spotify:track:6kqPWdv1pNXp6A2CowGSFA
459,Garden Shed (feat. Estelle),"Tyler, The Creator",223947,2,0,4,0.381,0.423,0.456,0.016,0.12,-8.45,0.0579,0.148,112.984,63,spotify:track:6ACiYjq5Q7e6BlhZEHz7cd
460,Gecko (Overdrive) - Radio Edit,Oliver Heldens,165441,0,1,4,0.00521,0.609,0.885,1.15e-05,0.336,-5.469,0.0642,0.76,124.959,68,spotify:track:483XiZ5o13Cc1zoWV7jGml
461,Get Em High,Kanye West,289493,11,0,4,0.184,0.614,0.644,0.0,0.489,-5.672,0.373,0.649,84.788,56,spotify:track:5b2FFKC64kxqcfaFnIZxoM
462,Get Loose - Tiësto Remix,Showtek & Noisecontrollers,303747,5,0,4,0.000877,0.595,0.871,0.822,0.378,-9.203,0.0426,0.051,128.043,16,spotify:track:47mp2kWwy4ndzNaYApPhGz
463,Get Low - W&W Remix,Dillon Francis,213507,1,0,4,0.00233,0.458,0.933,0.0233,0.491,-3.653,0.173,0.289,128.004,26,spotify:track:0NVE55chpvHCfkteBzVFHk
464,Get Lucky,Daft Punk,369627,6,0,4,0.0378,0.81,0.793,1.82e-06,0.072,-9.404,0.0403,0.863,116.049,73,spotify:track:69kOkLUCkxIZYexIgSG8rq
465,Get Right Witcha,Migos,257546,10,0,4,0.0646,0.95,0.743,1.19e-05,0.103,-5.861,0.238,0.62,136.98,67,spotify:track:76Y0gxtTxN0FyDCYh5qYQj
466,Ghetto Symphony (feat. Gunplay & A$AP Ferg),A$AP Rocky,237733,6,1,4,0.288,0.499,0.921,0.0,0.482,-3.373,0.435,0.497,150.505,60,spotify:track:57pOLYHz6mt5aMkOXa2Gis
467,GHOST!,Kid Cudi,289067,9,0,3,0.0494,0.516,0.708,4.37e-06,0.243,-4.465,0.0253,0.33,89.938,57,spotify:track:7aAEJfIzJUUSRXQNz2JzfO
468,Ghostface Killers,21 Savage,268933,2,1,4,0.331,0.782,0.436,1.3e-05,0.342,-7.033,0.155,0.243,82.994,73,spotify:track:5u6vkDnOyaf8LsteDAj2ub
469,Ghosts 'n' Stuff,deadmau5,328747,8,1,4,4.73e-05,0.611,0.613,0.105,0.159,-6.942,0.129,0.491,127.979,60,spotify:track:3ezkJgagRPZ39KCTrKcSI7
470,Gimme Shelter,The Rolling Stones,270773,1,0,4,0.447,0.634,0.63,0.039,0.17,-8.277,0.031,0.489,118.628,75,spotify:track:6H3kDe7CGoWYBabAeVWGiD
471,Girl - Remastered 2009,The Beatles,151720,5,0,4,0.587,0.699,0.294,0.0,0.117,-13.205,0.0294,0.893,96.615,63,spotify:track:6tQvjqDIK9GXWIC6mejms8
472,Girl,Jamie xx,245586,8,0,4,0.235,0.359,0.602,0.634,0.179,-11.598,0.344,0.471,101.647,44,spotify:track:6uZStsUS4t5H8td6DZqft9
473,Girlfriend,Avril Lavigne,216600,7,1,4,0.000738,0.56,0.959,0.000206,0.209,-2.433,0.102,0.67,163.983,72,spotify:track:45hOioMDJktr86iKDHC8gr
474,Give It To Me Twice (feat. Sean Kingston & Rich The Kid),Party Favor,176471,0,1,4,0.0165,0.63,0.813,0.0,0.123,-5.756,0.0308,0.524,102.033,48,spotify:track:6Bloc290MLwdBYu3mukiXw
475,Glad You Came,The Wanted,198187,7,0,4,0.056,0.61,0.841,9.85e-06,0.118,-4.579,0.0692,0.431,126.889,67,spotify:track:3AGOgQzp0YcPH41u9p7dOp
476,Glitter,"Tyler, The Creator",224893,1,1,5,0.306,0.449,0.434,2.76e-06,0.633,-11.777,0.243,0.371,78.57,70,spotify:track:0qtK3XwbuG153dmwB8iepL
477,The Glory,Kanye West,212707,6,1,4,0.0455,0.423,0.643,0.0,0.172,-7.261,0.287,0.708,84.336,58,spotify:track:795LIYKphBOsvyMh5hZaPk
478,Go Flex,Post Malone,179613,5,1,4,0.228,0.665,0.498,0.0,0.0757,-8.185,0.0831,0.127,81.967,79,spotify:track:5yuShbu70mtHXY0yLzCQLQ
479,Go Legend (& Metro Boomin),Big Sean,268947,1,0,4,0.0167,0.656,0.564,1.39e-06,0.165,-8.925,0.0883,0.25,150.014,64,spotify:track:3wAI7MIQtTgwcRmwchPZBc
480,Go Robot,Red Hot Chili Peppers,263800,8,1,4,0.0432,0.852,0.651,0.0192,0.158,-6.254,0.0411,0.96,131.01,64,spotify:track:5m578MgxuEC956dulprCe8
481,God's Plan,Drake,198973,7,1,4,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,0.109,0.357,77.169,86,spotify:track:6DCZcSspjsKoFjzjrWoCdn
482,Gold (feat. Yuna),Adventure Club,257045,9,0,4,0.0319,0.479,0.675,0.00536,0.128,-4.893,0.0413,0.189,145.022,52,spotify:track:3wjen23Xb9H1kU4V50QyiZ
483,Gold Digger,Kanye West,207627,1,0,4,0.0192,0.631,0.696,0.0,0.0554,-5.572,0.348,0.621,92.941,77,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ
484,Gold Dust,Galantis,234255,2,1,4,0.00635,0.242,0.746,0.00397,0.107,-4.496,0.0361,0.128,127.997,53,spotify:track:3lcuERI7leyYwfFGv1ZP5e
485,Gold Skies,Sander van Doorn,328213,9,0,4,0.00363,0.559,0.815,0.0719,0.668,-6.325,0.0445,0.209,128.001,49,spotify:track:5vQIaNoKsT4xkG1j2KFBFs
486,Goldie,A$AP Rocky,192067,10,0,4,0.225,0.697,0.848,4.61e-05,0.493,-4.953,0.249,0.733,81.956,66,spotify:track:31G9RaSaDOI2NWcpnIp734
487,Gone,Kanye West,333293,1,1,4,0.0148,0.84,0.668,0.0,0.0699,-6.042,0.262,0.344,92.805,54,spotify:track:5RjbFGeWVsCpw8EcE8OrvZ
488,"GONE, GONE / THANK YOU","Tyler, The Creator",375387,10,0,4,0.216,0.518,0.492,0.0012,0.146,-8.436,0.193,0.471,78.848,72,spotify:track:1hz7SRTGUNAtIQ46qiNv2p
489,good day,21 Savage,242448,1,1,4,0.00359,0.966,0.519,0.0,0.254,-5.682,0.306,0.119,122.195,54,spotify:track:2LqoYvMudv9xoTqNLFKILj
490,Good Day,Yellow Claw,228342,9,0,4,0.009,0.646,0.748,0.0,0.283,-5.469,0.0389,0.136,103.996,48,spotify:track:6TfB9r2QKe8KiNuyfEcpzG
491,Good Intentions (Speaker of the House Remix) (feat. BullySongs),The Chainsmokers,291503,0,1,4,0.311,0.767,0.831,0.0166,0.0882,-5.606,0.0668,0.244,126.019,12,spotify:track:3pcAlN3O6g48PvrXWfLBGI
492,Good Life,OneRepublic,253307,6,1,4,0.0771,0.634,0.69,0.0,0.132,-7.804,0.052,0.645,94.988,71,spotify:track:6OtCIsQZ64Vs1EbzztvAv4
493,Good Life,Kanye West,207000,1,1,4,0.00305,0.439,0.808,0.0,0.439,-6.881,0.346,0.487,82.962,70,spotify:track:14blxrgE0VWAgv5aF2wWmx
494,Good Morning,Kanye West,195093,7,1,4,0.0791,0.48,0.631,0.000105,0.149,-5.488,0.116,0.515,84.164,68,spotify:track:5CaXxLM568tBh1PwhXdciZ
495,Good Time,Owl City,205933,3,1,4,0.0239,0.56,0.872,7.52e-06,0.371,-4.269,0.14,0.681,126.053,73,spotify:track:1kPpge9JDLpcj15qgrPbYX
496,Goodbye Blue Sky,Pink Floyd,167240,7,1,4,0.879,0.638,0.0811,0.00315,0.314,-22.646,0.0335,0.0502,109.152,60,spotify:track:0ESdtt9cjGZUkUbaubSrv2
497,Goodbyes (feat. Young Thug),Post Malone,174853,5,1,4,0.456,0.548,0.653,0.0,0.103,-3.875,0.081,0.163,150.068,90,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C
498,goosebumps,Travis Scott,243837,7,1,4,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,0.43,130.049,86,spotify:track:6gBFPUFcJLzWGx4lenP6h2
499,Gorgeous,Kanye West,357653,1,0,4,0.0207,0.603,0.713,0.000179,0.431,-3.625,0.0317,0.12,91.953,68,spotify:track:23SZWX2IaDnxmhFsSLvkG2
500,Gosh,Jamie xx,291019,10,0,4,0.0174,0.752,0.461,0.782,0.0918,-12.282,0.0691,0.382,139.462,47,spotify:track:1egVLpTrGvaWtUcR2xDoaN
501,Gossip,Tame Impala,55413,11,0,3,0.974,0.547,0.208,0.973,0.104,-17.949,0.0369,0.347,119.474,58,spotify:track:79chzfFIIq7cHkqcYYORk0
502,Gotta Have It,JAY-Z,140747,4,1,4,0.411,0.74,0.574,0.0,0.262,-6.938,0.245,0.33,149.762,58,spotify:track:2aqe2NgAwmMlPgtf1MnGoy
503,Gotta Make It To Heaven,50 Cent,240680,7,1,4,0.0295,0.448,0.852,5.64e-06,0.203,-2.781,0.395,0.62,91.993,40,spotify:track:1dnBuF3ggJb41mfQCHIdzn
504,Graduation Day,Kanye West,81787,0,0,4,0.684,0.418,0.447,2.1e-06,0.414,-9.058,0.338,0.869,169.336,50,spotify:track:7wL7Lb8Q3aYyq6gmRL0PZq
505,The Great Gig in the Sky,Pink Floyd,283872,5,1,4,0.768,0.275,0.216,0.897,0.0832,-13.818,0.0345,0.181,116.388,66,spotify:track:2TjdnqlpwOjhijHCwHCP2d
506,Greyhound,Swedish House Mafia,410097,0,1,4,0.00666,0.723,0.806,0.876,0.276,-4.989,0.0521,0.539,124.976,65,spotify:track:0VffaI2jwQknRrxpECYHsF
507,Gucci Gang,Drake Bell,160511,9,1,4,0.101,0.827,0.739,0.0,0.693,-7.616,0.183,0.396,99.949,38,spotify:track:7yJyDIlPJLZ2N8a6NpDqSg
508,Gucci Gang,Lil Pump,124056,5,1,4,0.239,0.936,0.523,0.0,0.117,-6.71,0.0597,0.699,119.889,74,spotify:track:43ZyHQITOjhciSUUNPVRHc
509,guidance,Travis Scott,207107,11,1,4,0.0609,0.702,0.753,1.38e-06,0.41,-2.943,0.24,0.453,139.98,61,spotify:track:2c2csx4OTYtbkzvbSTXlGY
510,GUMMY,BROCKHAMPTON,261000,0,0,4,0.198,0.687,0.672,0.0,0.175,-5.975,0.0573,0.792,80.035,65,spotify:track:42tBlHWL3VfDkUM2iWcc5p
511,"The Gun (feat. Trinidad James, Dev & Chrish)",Cash Cash,202027,2,0,4,0.00693,0.667,0.831,0.0,0.286,-2.586,0.0445,0.381,97.491,41,spotify:track:2YNTdxrhOvKX1gZgf4NrMy
512,gun smoke,21 Savage,167410,10,0,4,0.000832,0.809,0.461,4.43e-05,0.143,-5.677,0.0907,0.325,85.992,60,spotify:track:4f1XXGjZZ9EkFkrbPJek6X
513,Guy Stuff,courtship.,193562,11,1,4,0.0141,0.642,0.866,8.64e-06,0.1,-5.11,0.0297,0.855,117.967,48,spotify:track:3OQIsKn3c24az2eLvpzvM6
514,H8RS,An21,288724,9,1,4,0.000153,0.731,0.609,0.709,0.111,-5.293,0.0735,0.175,128.028,18,spotify:track:3kVqAR93VGLGBPNDMXknS3
515,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,258933,4,0,4,0.00108,0.735,0.686,0.871,0.0933,-7.562,0.0366,0.0656,121.011,66,spotify:track:62N2JSA0jHmSH7Va9t7hIf
516,Haggstrom,C418,204000,4,0,1,0.971,0.771,0.179,0.821,0.0685,-16.702,0.064,0.0374,112.018,57,spotify:track:4RROfcxQXFIwW0ugcZfdC4
517,Happy Together,The Turtles,176293,6,0,4,0.55,0.584,0.367,1.38e-05,0.0818,-9.638,0.0328,0.588,120.175,74,spotify:track:1JO1xLtVc8mWhIoE3YaCL0
518,Hard To Explain,The Strokes,224333,7,1,4,0.000456,0.408,0.665,0.863,0.0888,-6.286,0.0578,0.667,82.525,58,spotify:track:0OM9ri37LIbPc9hffwsyb1
